path,mean_mfcc,std_mfcc,maxv_mfcc,minv_mfcc,median_mfcc,skew_mfcc,kurt_mfcc,q1_mfcc,q3_mfcc,mode_mfcc,iqr_mfcc,source,class
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_raid_fear.wav,-22.345379,101.615074,170.51549,-683.6346,-4.9404316,-3.6090667,12.623956,-16.026986598968506,8.73934268951416,-440.969,24.766329288482666,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_came_fear.wav,-19.613684,91.75096,113.905365,-661.5811,-2.6691957,-3.5973067,12.549691,-15.38083553314209,8.989715814590454,-391.53943,24.370551347732544,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_tire_fear.wav,-21.085672,89.33024,147.94458,-645.0913,-4.0319185,-3.5163448,12.246666,-16.622480869293213,7.135922431945801,-382.80933,23.758403301239014,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_take_fear.wav,-20.531359,96.69653,127.28435,-667.18036,-2.3335803,-3.6747184,12.895574,-13.996866703033447,8.726560592651367,-416.40613,22.723427295684814,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_calm_fear.wav,-21.592314,99.73701,160.79451,-717.199,-3.6667843,-3.5556824,12.47238,-15.547277450561523,7.971607804298401,-429.31018,23.518885254859924,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_said_fear.wav,-21.294886,92.70893,140.9535,-655.4442,-3.716002,-3.69399,12.946027,-16.186014652252197,8.012609243392944,-403.65833,24.19862389564514,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_phone_fear.wav,-21.1587,98.59869,130.30302,-667.87964,-2.9571955,-3.5834255,12.530411,-15.226323127746582,8.87105917930603,-426.55643,24.097382307052612,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_live_fear.wav,-22.005924,98.189064,143.4523,-649.28845,-3.2069523,-3.6517549,12.831799,-14.45398235321045,6.952141284942627,-428.2663,21.406123638153076,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_dab_fear.wav,-22.160292,100.2048,145.43173,-707.1744,-3.413795,-3.6386054,12.769193,-16.4976167678833,7.800705909729004,-431.1747,24.298322677612305,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_hire_fear.wav,-21.480347,92.01929,156.18968,-638.2298,-4.2831287,-3.4967368,12.186616,-17.631831169128418,6.627882480621338,-398.1275,24.259713649749756,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_mob_fear.wav,-20.799343,95.249725,160.39388,-665.2566,-4.4815264,-3.5127692,12.261293,-16.2279109954834,6.706672310829163,-408.9781,22.93458330631256,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_size_fear.wav,-21.423315,97.20335,138.39587,-722.90137,-2.3467274,-3.6735775,12.902327,-14.753671884536743,9.042905807495117,-422.93198,23.79657769203186,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_mess_fear.wav,-21.040062,96.54917,157.4124,-669.6225,-2.2948523,-3.6191304,12.715991,-15.358736515045166,9.015112400054932,-419.03387,24.373848915100098,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_pole_fear.wav,-21.503336,110.81622,134.22855,-669.2571,2.0747519,-3.6846328,12.962406,-12.860661029815674,10.699163675308228,-477.39493,23.5598247051239,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_tool_fear.wav,-21.006496,96.697205,129.71143,-667.19775,-2.4298515,-3.6960542,12.965168,-15.620481729507446,9.271899938583374,-418.619,24.89238166809082,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_kick_fear.wav,-20.71959,100.409424,175.39069,-710.0068,-1.1262727,-3.6507688,12.826108,-13.799822807312012,9.899665355682373,-428.1804,23.699488162994385,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_five_fear.wav,-21.587637,101.286354,122.597244,-698.3753,-0.6531034,-3.7274904,13.118118,-13.893691301345825,10.181724309921265,-438.80646,24.07541561126709,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_witch_fear.wav,-21.998718,104.77241,131.17383,-708.356,-1.0757191,-3.7487104,13.210943,-14.273847341537476,10.314703941345215,-455.61816,24.58855128288269,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_late_fear.wav,-21.979841,105.19882,121.62456,-693.60657,-2.196904,-3.6771927,12.90102,-15.302423238754272,10.653148651123047,-454.57413,25.95557188987732,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_fail_fear.wav,-21.330526,95.567764,161.9822,-674.9575,-2.0928864,-3.6454988,12.7928,-15.064350366592407,8.175774574279785,-414.55145,23.240124940872192,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_cool_fear.wav,-21.813227,98.35571,118.13594,-657.3025,-3.2903519,-3.6284263,12.714514,-16.31040334701538,8.627176523208618,-427.5918,24.937579870224,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_rush_fear.wav,-21.193703,93.58415,140.42978,-647.995,-3.399239,-3.5762799,12.506601,-16.014116287231445,8.038787603378296,-406.62198,24.05290389060974,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_chat_fear.wav,-20.981005,95.95776,152.31354,-662.1373,-2.7185345,-3.5506082,12.445083,-15.641173601150513,8.816824674606323,-409.4163,24.457998275756836,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_talk_fear.wav,-21.698795,101.351776,150.55453,-693.95776,-2.5650728,-3.6017582,12.646158,-15.247448205947876,10.079633951187134,-435.0686,25.32708215713501,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_lean_fear.wav,-21.94123,97.545525,121.90109,-652.42926,-4.925147,-3.6296465,12.720238,-17.24497890472412,8.65627908706665,-424.1226,25.90125799179077,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_limb_fear.wav,-21.80048,98.4529,155.19763,-702.7083,-4.426589,-3.6523733,12.781985,-17.079124927520752,8.926631927490234,-429.1568,26.005756855010986,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_check_fear.wav,-20.15669,93.852005,149.02464,-641.9314,-0.80168796,-3.5442834,12.422206,-14.090050220489502,8.583466053009033,-396.4367,22.673516273498535,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_shall_fear.wav,-22.051592,95.21502,119.85818,-659.77155,-3.5853078,-3.6347742,12.693998,-16.017427444458008,7.9351866245269775,-412.87952,23.952614068984985,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_tough_fear.wav,-20.18354,101.7965,134.05817,-714.1023,0.17048717,-3.625389,12.777473,-13.153911113739014,11.397451162338257,-436.7984,24.55136227607727,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_thought_fear.wav,-21.255505,91.01587,156.92892,-673.67804,-4.3114552,-3.580179,12.497793,-15.550468921661377,6.753663778305054,-394.46967,22.30413269996643,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_south_fear.wav,-21.350555,95.71883,121.17259,-697.56464,-1.7110192,-3.697982,12.961429,-14.931636095046997,9.33140516281128,-415.61087,24.263041257858276,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_rot_fear.wav,-21.566078,101.21475,154.32,-701.602,-2.846151,-3.5530388,12.44667,-15.551626682281494,9.32878589630127,-436.11606,24.880412578582764,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_tell_fear.wav,-21.4661,101.24703,136.14664,-707.2248,-2.2690315,-3.6292312,12.695829,-14.822564840316772,9.129409313201904,-433.9214,23.951974153518677,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_shout_fear.wav,-21.07678,99.20199,150.97583,-663.984,-2.6339138,-3.612229,12.701549,-14.854280710220337,8.533571243286133,-429.34943,23.38785195350647,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_should_fear.wav,-20.541025,88.8033,126.26927,-676.1353,-3.415229,-3.6509457,12.77484,-15.971819639205933,7.0294119119644165,-385.19897,23.00123155117035,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_goal_fear.wav,-22.2566,103.16052,146.86108,-712.2102,-2.4859567,-3.6127684,12.596739,-16.526657104492188,9.249135971069336,-444.9168,25.775793075561523,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_dog_fear.wav,-21.160614,92.99405,132.16891,-650.49713,-3.9455576,-3.5835726,12.51016,-16.717830657958984,7.519856691360474,-400.77844,24.237687349319458,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_red_fear.wav,-22.60653,94.18679,123.629105,-627.1801,-5.5570164,-3.6667762,12.866844,-15.49648380279541,5.963828921318054,-412.62704,21.460312724113464,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_read_fear.wav,-22.309305,105.11311,138.96408,-680.3986,-3.4691541,-3.6734831,12.89466,-16.224212646484375,9.71297836303711,-457.78464,25.937191009521484,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_youth_fear.wav,-21.233019,97.6466,128.28589,-624.4575,-2.7942355,-3.7009313,13.017239,-15.201573133468628,9.914135694503784,-426.73254,25.115708827972412,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_perch_fear.wav,-20.680992,105.26194,148.75189,-721.742,-0.30082828,-3.6879168,12.973536,-12.643166780471802,11.971179962158203,-452.0178,24.614346742630005,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_walk_fear.wav,-21.994684,105.96822,145.88277,-656.39844,-0.7927371,-3.6457617,12.808918,-13.409936428070068,9.125648260116577,-457.8134,22.535584688186646,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_back_fear.wav,-21.073484,102.583305,154.01031,-677.2332,-1.8493226,-3.5113716,12.329102,-15.242411851882935,10.149199962615967,-434.78458,25.3916118144989,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_deep_fear.wav,-22.397999,107.26945,122.67209,-689.3548,-1.9840133,-3.766702,13.274026,-14.431153297424316,9.666700601577759,-464.8986,24.097853899002075,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_gap_fear.wav,-22.081808,105.818306,170.59146,-694.0121,-1.6498418,-3.5704246,12.464265,-14.789829969406128,10.302676439285278,-451.7716,25.092506408691406,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_long_fear.wav,-22.44262,93.55738,120.89949,-645.76074,-4.965022,-3.612369,12.593528,-17.111409664154053,6.016885757446289,-407.35648,23.128295421600342,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_sub_fear.wav,-21.367697,98.42711,136.66312,-679.7682,-2.6296587,-3.649173,12.797875,-14.699132442474365,8.8472261428833,-426.70786,23.546358585357666,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_shirt_fear.wav,-20.561785,87.022514,162.97464,-641.56213,-3.9191895,-3.5493186,12.289915,-17.85880756378174,7.572429895401001,-376.91165,25.43123745918274,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_get_fear.wav,-20.238543,93.96293,149.49962,-661.1823,-1.9281273,-3.4621418,12.03084,-16.094801902770996,8.292099237442017,-399.0864,24.386901140213013,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_note_fear.wav,-22.238333,101.50917,131.82047,-666.56744,-4.555808,-3.6442854,12.781588,-16.41950750350952,8.567378282546997,-440.87695,24.98688578605652,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_base_fear.wav,-21.53261,102.310135,132.6843,-680.5836,-0.7685802,-3.754043,13.25821,-14.178395748138428,10.660645723342896,-443.92087,24.839041471481323,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_name_fear.wav,-22.239676,97.01258,137.91983,-608.1796,-5.1097317,-3.6728215,12.884465,-17.61854839324951,8.208144664764404,-424.70633,25.826693058013916,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_pool_fear.wav,-21.621195,106.61952,150.56203,-708.41284,-1.4731169,-3.6327405,12.74556,-15.401639938354492,10.505602836608887,-461.98584,25.90724277496338,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_whip_fear.wav,-21.807047,105.985344,138.86383,-718.38715,-1.9450252,-3.6889179,12.983374,-15.071086645126343,9.909181594848633,-458.26508,24.980268239974976,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_ditch_fear.wav,-20.931135,104.34195,131.41454,-666.4892,0.9105022,-3.7442846,13.2021,-11.808846712112427,10.585896015167236,-450.2283,22.394742727279663,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_laud_fear.wav,-22.58916,98.92817,131.05696,-703.13434,-4.9429054,-3.6198406,12.638238,-16.769432067871094,7.508657813072205,-432.16968,24.2780898809433,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_yearn_fear.wav,-22.817287,94.81078,116.239685,-623.56915,-5.25363,-3.609729,12.594447,-18.115695476531982,6.7118003368377686,-415.6374,24.82749581336975,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_sour_fear.wav,-21.977005,89.848854,150.3848,-695.82996,-4.4831176,-3.5809846,12.474496,-17.643943309783936,6.49519956111908,-390.54846,24.139142870903015,TESS,fear
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_Fear/OAF_home_fear.wav,-21.262955,101.82997,157.84366,-715.06885,-2.8146095,-3.5814264,12.500791,-16.8619704246521,9.870923519134521,-440.96777,26.73289394378662,TESS,fear
